id,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,primary_genres,secondary_genres,PrimarynSecondary_genres
431,Afrojack,0.1589,0.732214286,260898.9286,0.774571429,0.210488586,0.267192857,-5.323714286,0.115585714,124.8351429,0.570214286,52.78571429,7,0,14,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'tropical house']",edm,electro house,edm/electro house
17139,NOTD,0.13465,0.6805,187213.3333,0.8035,3.10E-05,0.121516667,-4.382833333,0.095316667,115.5013333,0.644333333,73.16666667,10,1,6,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop edm', 'post-teen pop', 'tropical house']",edm,electro house,edm/electro house
12748,Kaskade,0.05688619,0.610666667,288702.0476,0.733857143,0.188523219,0.170152381,-5.884571429,0.069995238,127.1807143,0.309,51.33333333,11,0,21,"['big room', 'chicago house', 'dance pop', 'disco house', 'edm', 'electro house', 'electropop', 'house', 'pop', 'progressive house', 'tropical house', 'vocal house']",edm,electro house,edm/electro house
7716,Feed Me,0.0013015,0.7165,256988.5,0.903,0.04376,0.577,-4.237,0.1587,108.46,0.5155,53,11,1,4,"['brostep', 'catstep', 'complextro', 'edm', 'electro house']",edm,electro house,edm/electro house
25501,Tristam,0.055333333,0.585666667,266285.8333,0.828833333,1.30E-05,0.1143,-5.875833333,0.266716667,117.0783333,0.338333333,57.33333333,7,1,6,"['brostep', 'catstep', 'chillstep', 'edm', 'electro house', 'gaming edm']",edm,electro house,edm/electro house
6179,Dirtyphonics,1.29E-05,0.255,303866,0.853,0.608,0.197,-5.166,0.186,175.208,0.162,49,2,1,2,"['brostep', 'catstep', 'complextro', 'drum and bass', 'edm', 'electro house', 'jump up', 'zapstep']",edm,electro house,edm/electro house
23255,Teminite,0.00212,0.603,259683,0.854,0.861,0.0623,-4.802,0.0422,109.978,0.279,60,10,0,2,"['brostep', 'catstep', 'edm', 'electro house', 'gaming edm', 'zapstep']",edm,electro house,edm/electro house
7738,Felix Jaehn,0.245,0.7236,185542.4,0.7196,7.50E-06,0.1598,-5.8624,0.0414,120.2244,0.6526,71,6,1,5,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'tropical house']",edm,electro house,edm/electro house
8429,Gala,0.587,0.704,213394,0.861,0.0615,0.0992,-4.221,0.0493,128.99,0.636,72,2,0,2,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house']",edm,electro house,edm/electro house
9230,Gregor Salto,0.0863,0.708,157466,0.904,0.000179,0.178,-4.9,0.0408,125.002,0.75,57,6,1,1,"['electro house', 'latin house']",latin,electro house,latin/electro house
22514,Steve Angello,0.1299175,0.63025,252014.75,0.75675,0.00479,0.1306,-6.7015,0.13075,127.51525,0.61175,53,0,0,4,"['big room', 'deep big room', 'disco house', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house']",edm,electro house,edm/electro house
16722,Moguai,0.091525,0.63075,247012,0.82175,0.151,0.27165,-5.6485,0.187425,126.47075,0.56275,63,11,0,4,"['big room', 'edm', 'electro house', 'german techno', 'house', 'progressive electro house', 'progressive house']",edm,electro house,edm/electro house
8431,Galantis,0.040087222,0.593888889,200219.3333,0.844388889,0.029114267,0.174472222,-4.001666667,0.071638889,124.8562778,0.544111111,67.83333333,6,1,18,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house']",edm,electro house,edm/electro house
19456,R3HAB,0.102285818,0.667909091,158369,0.777181818,0.036151618,0.139427273,-4.784272727,0.066681818,117.7976364,0.448090909,66.45454545,9,1,11,"['big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']",edm,electro house,edm/electro house
15866,Mat Zo,0.00547,0.505,213480,0.893,0,0.133,-4.673,0.0425,127.989,0.287,49,2,1,1,"['big room', 'edm', 'electro house', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",edm,electro house,edm/electro house
20422,Robinson,0.243,0.697,208486,0.521,0,0.189,-6.519,0.031,91.998,0.331,66,5,1,2,"['big room', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton', 'progressive electro house']",edm,electro house,edm/electro house
12592,KSHMR,0.0007645,0.6625,233957,0.8115,0.022255,0.08765,-6.0575,0.0422,128.091,0.1535,63,11,0,2,"['big room', 'deep big room', 'edm', 'electro house', 'indian edm', 'tropical house']",edm,electro house,edm/electro house
22946,Syn Cole,0.177,0.708,341947,0.6,0.119,0.0578,-7.099,0.0407,112.995,0.604,60,2,0,1,"['big room', 'deep tropical house', 'edm', 'electro house', 'house', 'pop', 'pop edm', 'progressive electro house', 'tropical house']",edm,electro house,edm/electro house
6110,Dimitri Vegas,0.125,0.765,184558,0.906,0,0.423,-2.097,0.0965,96.071,0.95,78,8,0,1,"['belgian dance', 'belgian edm', 'big room', 'edm', 'electro house', 'progressive electro house', 'tropical house']",edm,electro house,edm/electro house
2324,Benny Benassi,0.090063333,0.6,237088.5,0.791,0.046218333,0.101383333,-4.056833333,0.130783333,131.7876667,0.433833333,57.66666667,5,0,6,"['disco house', 'edm', 'electro house']",edm,electro house,edm/electro house
16711,Modestep,0.000201,0.297,226613,0.793,6.33E-06,0.117,-6.329,0.144,84.967,0.428,45,0,1,2,"['brostep', 'catstep', 'edm', 'electro house', 'zapstep']",edm,electro house,edm/electro house
21354,Sebastian Ingrosso,0.051552,0.472,219547.6,0.7872,0.0004196,0.1475,-4.6578,0.04988,129.0368,0.3246,64.8,2,0,5,"['big room', 'edm', 'electro house', 'progressive electro house', 'progressive house']",edm,electro house,edm/electro house
1744,Audien,0.05121,0.634625,265119,0.835875,2.79E-05,0.23,-2.55675,0.0734625,129.017125,0.454875,57.25,9,1,8,"['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",edm,electro house,edm/electro house
3558,CAZZETTE,0.143,0.723,221421,0.602,0.000607,0.299,-10.573,0.0451,124.006,0.561,54,6,0,1,"['big room', 'complextro', 'dance pop', 'edm', 'electro house', 'house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",edm,electro house,edm/electro house
9776,Heavy D.,0.0961,0.854,297053,0.603,0.000309,0.335,-14.513,0.234,100.952,0.847,33,11,0,2,"['brostep', 'drum and bass', 'edm', 'electro house', 'liquid funk']",edm,electro house,edm/electro house
17377,Nero,0.000309,0.582,248187,0.864,0.54,0.334,-5.361,0.0438,102.971,0.064,40,2,1,2,"['brostep', 'drum and bass', 'edm', 'electro house', 'melodic dubstep']",edm,electro house,edm/electro house
2748,Black Caviar,0.00363,0.701,222307,0.755,0.000795,0.121,-5.82,0.0417,95.036,0.116,71,2,1,2,"['edm', 'electro house', 'house']",edm,electro house,edm/electro house
7004,Elephante,0.14077,0.576333333,235513.3333,0.794666667,3.80E-07,0.272,-4.173,0.064033333,117.993,0.428666667,55,3,0,3,"['edm', 'electro house', 'electropop', 'indie poptimism', 'pop edm', 'tropical house']",edm,electro house,edm/electro house
14662,Loud Luxury,0.04568,0.745,179134,0.779777778,0.000233421,0.194588889,-4.951666667,0.048711111,122.8831111,0.470222222,67.55555556,1,1,9,"['dance pop', 'edm', 'electro house', 'pop', 'tropical house']",edm,electro house,edm/electro house
6541,Duck Sauce,0.00649,0.694,264814,0.813,0.000467,0.249,-4.129,0.335,127.834,0.741,51,1,1,1,"['disco house', 'edm', 'electro house', 'filter house', 'vocal house']",edm,electro house,edm/electro house
4000,Cedric Gervais,0.0298525,0.648,217626,0.82475,3.58E-06,0.31125,-5.89075,0.0574,129.30175,0.39775,63,1,0,4,"['big room', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house']",edm,electro house,edm/electro house
9343,Gryffin,0.090292353,0.572941176,229555.7647,0.789294118,0.000749091,0.158117647,-4.608294118,0.050241176,131.5728235,0.397588235,66.76470588,10,1,17,"['dance pop', 'edm', 'electro house', 'pop', 'tropical house']",edm,electro house,edm/electro house
17128,NERO,0.0008299,0.43925,256299,0.88325,0.2176955,0.24315,-4.02125,0.0738,137.048,0.20425,48.75,9,1,8,"['brostep', 'drum and bass', 'edm', 'electro house', 'melodic dubstep']",edm,electro house,edm/electro house
9153,Grabbitz,0.206,0.644,198947,0.349,3.36E-05,0.125,-5.315,0.0364,94.971,0.246,66,2,0,2,"['brostep', 'catstep', 'chillstep', 'complextro', 'edm', 'electro house']",edm,electro house,edm/electro house
17668,Noisestorm,0.206,0.768,161280,0.933,0.915,0.0833,-2.95,0.0385,124.996,0.245,70,2,0,2,"['brostep', 'catstep', 'chillstep', 'complextro', 'edm', 'electro house', 'gaming edm']",edm,electro house,edm/electro house
13571,Laidback Luke,0.17519,0.624333333,191525,0.884,0.085986667,0.189,-4.548333333,0.062666667,129.3356667,0.379666667,52,2,1,3,"['big room', 'deep big room', 'disco house', 'dutch edm', 'dutch house', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house', 'tropical house']",edm,electro house,edm/electro house
6111,Dimitri Vegas & Like Mike,0.03557525,0.734,328777,0.8645,0.3605,0.455075,-4.6005,0.10955,120.01425,0.49135,48.75,6,0,4,"['belgian dance', 'belgian edm', 'big room', 'edm', 'electro house', 'progressive electro house', 'tropical house']",edm,electro house,edm/electro house
5940,Deorro,0.020421,0.793833333,251347.5,0.859166667,0.22078604,0.519666667,-2.977833333,0.169166667,127.9656667,0.5365,60.16666667,5,0,6,"['big room', 'dance pop', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop', 'progressive electro house', 'tropical house']",edm,electro house,edm/electro house
17483,Nicky Romero,0.332,0.509,208320,0.79,6.67E-05,0.316,-3.782,0.0374,127.946,0.638,60,6,0,2,"['big room', 'deep big room', 'dutch edm', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",edm,electro house,edm/electro house
8462,Gareth Emery,0.0107,0.631,235025,0.893,0.00632,0.147,-5.123,0.0411,130.015,0.548,43,7,1,1,"['big room', 'edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",edm,electro house,edm/electro house
19323,Project 46,0.0613,0.413,258281,0.851,0.0167,0.107,-4.69,0.0605,127.875,0.171,48,3,0,2,"['big room', 'catstep', 'edm', 'electro house', 'gaming edm', 'pop edm', 'progressive electro house']",edm,electro house,edm/electro house
13211,Knife Party,0.001386833,0.563,265832.8333,0.909166667,0.354241667,0.202466667,-3.951833333,0.105666667,134.7208333,0.304633333,53.33333333,1,1,12,"['australian dance', 'big room', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton']",edm,electro house,edm/electro house
15737,Martin Jensen,0.104485714,0.687571429,177125.1429,0.741571429,1.23E-06,0.138514286,-4.832714286,0.058271429,117.0054286,0.46,69,11,1,7,"['big room', 'dance pop', 'danish electronic', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']",edm,electro house,edm/electro house
25242,Tommy Trash,0.0736,0.485,221273,0.724,0,0.0631,-4.633,0.0521,128.045,0.433,65,9,0,1,"['aussietronica', 'australian dance', 'big room', 'deep big room', 'edm', 'electro house', 'progressive electro house', 'progressive house']",edm,electro house,edm/electro house
8379,GATTÜSO,0.07275,0.654,184404.5,0.757,0.000305415,0.149,-5.835,0.0488,126.968,0.2475,74.5,11,1,4,"['big room', 'edm', 'electro house', 'pop edm', 'tropical house']",edm,electro house,edm/electro house
6667,EDX,0.308,0.836,180336,0.665,0.000925,0.0714,-5.779,0.0745,120.997,0.677,62,0,1,2,"['big room', 'deep groove house', 'deep house', 'deep tropical house', 'disco house', 'edm', 'electro house', 'house', 'pop edm', 'progressive electro house', 'progressive house', 'swiss pop', 'tropical house']",edm,electro house,edm/electro house
26607,Wolfgang Gartner,0.000445333,0.739666667,335202.3333,0.713666667,0.081756667,0.452333333,-3.869,0.1208,128.3396667,0.266666667,48,11,0,6,"['big room', 'complextro', 'edm', 'electro house', 'house', 'progressive house']",edm,electro house,edm/electro house
242,ARTY,0.01955,0.574,287786.5,0.781,0.011803135,0.2495,-4.675,0.0977,128.007,0.334,53,5,1,4,"['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance']",edm,electro house,edm/electro house
17895,Oliver Heldens,0.015336667,0.699,176942.6667,0.809,0.000366167,0.157666667,-5.560666667,0.047233333,123.006,0.602,73.33333333,11,1,3,"['big room', 'dance pop', 'edm', 'electro house', 'future house', 'house', 'progressive electro house', 'progressive house', 'tropical house']",edm,electro house,edm/electro house
27016,Zedd,0.154772105,0.643368421,209955.1053,0.739,0.000189469,0.151810526,-4.404736842,0.065105263,121.3365263,0.386473684,69.68421053,7,1,19,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'post-teen pop', 'tropical house']",edm,electro house,edm/electro house
15752,Martin Solveig,0.099325,0.65325,211739.75,0.8355,0.00440725,0.088675,-4.951,0.05225,124.9825,0.56175,63,3,1,4,"['big room', 'dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'house', 'pop', 'tropical house', 'vocal house']",edm,electro house,edm/electro house
15020,MAKO,0.00311,0.513,253133,0.978,0.0073,0.0435,-4.966,0.0444,152.013,0.581,42,7,0,1,"['big room', 'deep tropical house', 'edm', 'electro house', 'indie poptimism', 'pop edm', 'progressive electro house', 'tropical house']",edm,electro house,edm/electro house
25782,VINAI,0.000744,0.649,211875,0.99,0.328,0.0626,-1.888,0.112,127.964,0.208,56,11,1,2,"['big room', 'deep big room', 'edm', 'electro house', 'melbourne bounce international', 'progressive electro house']",edm,electro house,edm/electro house
7718,Feenixpawl,0.0435,0.51,185625,0.831,3.14E-06,0.346,-4.514,0.0606,128.025,0.376,61,7,0,1,"['australian dance', 'big room', 'deep big room', 'pop edm', 'progressive electro house']",edm,electro house,edm/electro house
23484,The Bloody Beetroots,0.0011,0.654,203731,0.6,0.882,0.0403,-6.174,0.264,130.166,0.406,48,1,1,1,"['alternative dance', 'dance-punk', 'edm', 'electro house', 'fidget house', 'filter house', 'new rave']",edm,electro house,edm/electro house
21367,Seeb,0.101656,0.5692,194995,0.7948,2.62E-06,0.17429,-4.1295,0.11633,105.7014,0.5883,69.7,7,0,10,"['dance pop', 'edm', 'electro house', 'norwegian pop', 'pop', 'pop edm', 'tropical house']",edm,electro house,edm/electro house
3923,Casey Donahew,0.106133684,0.516421053,220114.4211,0.704842105,0,0.187115789,-5.995368421,0.039294737,123.0946316,0.532631579,50.26315789,7,1,19,['texas country'],country,texas country,country/texas country
12256,Josh Ward,0.1964,0.541666667,245919.6667,0.556,6.01E-06,0.163,-6.920333333,0.030533333,131.3656667,0.365,47.66666667,3,1,6,"['red dirt', 'texas country']",country,texas country,country/texas country
21086,Sam Riggs,0.00957,0.595,236693,0.446,1.33E-05,0.173,-8.006,0.0268,138.029,0.281,50,7,1,2,"['contemporary country', 'country pop', 'red dirt', 'texas country']",country,texas country,country/texas country
19866,Red Shahan,0.317,0.531,320946,0.53,8.06E-06,0.0479,-7.009,0.0304,122.777,0.537,53,1,1,2,"['red dirt', 'roots americana', 'texas country']",country,texas country,country/texas country
9422,Guy Clark,0.6769,0.62385,221654.65,0.353845,0.000614276,0.121785,-11.38155,0.058885,112.6121,0.4426,32.35,0,1,40,"['alternative country', 'country rock', 'folk', 'folk rock', 'indie folk', 'new americana', 'outlaw country', 'roots americana', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']",country,texas country,country/texas country
23997,The Gun,0.097,0.174,215682,0.799,0.166,0.157,-7.515,0.044,158.425,0.459,25,7,1,2,"['red dirt', 'texas country']",country,texas country,country/texas country
18487,Pat Green,0.132345455,0.553636364,246226.5455,0.766636364,0.000189958,0.279454545,-5.369363636,0.040536364,139.3720909,0.592818182,42.09090909,7,1,22,['texas country'],country,texas country,country/texas country
347,Adam Carroll,0.866,0.618,225853,0.353,0,0.143,-9.824,0.0556,106.906,0.4675,39.5,10,1,4,"['alternative country', 'new americana', 'roots americana', 'roots rock', 'texas country']",country,texas country,country/texas country
4410,Chris Kleiber,0.0105,0.405,212663,0.538,2.99E-05,0.0482,-10.582,0.0353,96.286,0.459,51,1,1,2,"['red dirt', 'texas country']",country,texas country,country/texas country
10649,JIN,0.241,0.737,230693,0.731,0,0.087,-3.193,0.0706,94.999,0.761,68,10,0,2,"['modern southern rock', 'outlaw country', 'texas country']",country,texas country,country/texas country
21500,Shane Smith & the Saints,0.23736,0.397,246985.4,0.7188,1.80E-05,0.10892,-5.6944,0.04032,133.685,0.4144,51,11,1,5,"['red dirt', 'roots americana', 'texas country']",country,texas country,country/texas country
25138,Todd Snider,0.38832,0.5702,228575.8,0.6692,1.30E-05,0.559,-8.406,0.04126,100.79,0.6926,40.6,9,1,10,"['alternative country', 'country rock', 'folk', 'indie folk', 'nashville singer-songwriter', 'new americana', 'roots rock', 'texas country', 'traditional folk']",country,texas country,country/texas country
11063,Jason Boland & The Stragglers,0.313,0.615333333,265731,0.522666667,0.000581448,0.268266667,-9.748,0.0324,112.6665,0.6015,43.33333333,4,1,12,"['outlaw country', 'red dirt', 'roots americana', 'texas country']",country,texas country,country/texas country
19816,Read Southall Band,0.28285,0.643,231614,0.5315,2.86E-06,0.0844,-7.1645,0.0331,126.4675,0.2145,57,1,1,4,"['red dirt', 'texas country']",country,texas country,country/texas country
16470,Mike Ryan,0.1843825,0.50775,208175,0.69425,7.33E-06,0.2265,-5.1975,0.030775,147.499,0.445,53,7,1,8,"['contemporary country', 'red dirt', 'texas country']",country,texas country,country/texas country
10640,JB and The Moonshine Band,0.201,0.663,250493,0.713,0,0.44,-5.261,0.0511,85.039,0.612,44,6,1,2,"['country rap', 'modern country rock', 'red dirt', 'texas country']",rap,texas country,rap/texas country
11661,Joe Ely,0.179966667,0.513666667,212920,0.62,0.000853333,0.186766667,-9.974333333,0.055966667,114.433,0.619666667,34.66666667,4,1,6,"['alternative country', 'country rock', 'folk', 'heartland rock', 'outlaw country', 'roots rock', 'texas country', 'traditional folk']",country,texas country,country/texas country
16399,Midland,0.126528571,0.637714286,199637.7143,0.778428571,9.77E-06,0.297142857,-5.599857143,0.031542857,116.5665714,0.743,61.42857143,4,1,14,"['contemporary country', 'neo-traditional country', 'texas country']",country,texas country,country/texas country
3199,Brandon Rhyder,0.5245,0.602,272327,0.5755,1.34E-06,0.2575,-4.2505,0.0307,136.3785,0.313,46,7,1,2,"['red dirt', 'texas country']",country,texas country,country/texas country
23329,Texas Tornados,0.215671429,0.688142857,185480.1429,0.687428571,3.21E-06,0.141442857,-7.370142857,0.042342857,126.3461429,0.827428571,36.28571429,7,1,14,['texas country'],country,texas country,country/texas country
4179,Charlie Robison,0.19571,0.585571429,285190.5714,0.535857143,0.000532857,0.179314286,-8.325714286,0.032771429,128.08,0.489285714,45.42857143,7,1,14,"['roots rock', 'texas country']",country,texas country,country/texas country
19682,Randy Rogers Band,0.103775,0.555142857,241621.8571,0.706714286,1.47E-05,0.219242857,-6.080571429,0.031621429,120.8884286,0.505142857,45.85714286,7,1,28,"['outlaw country', 'red dirt', 'texas country']",country,texas country,country/texas country
15894,Matt Mason,0.0869,0.624,208872.5,0.684,5.20E-06,0.212,-8.801,0.06295,99.36,0.3895,57,7,1,4,"['country road', 'modern country rock', 'texas country']",country,texas country,country/texas country
7879,Flatland Cavalry,0.200514286,0.575714286,213241.8571,0.528714286,0.000124343,0.148714286,-9.040285714,0.0289,115.3957143,0.407142857,51.85714286,7,1,7,['texas country'],country,texas country,country/texas country
7974,Foster And Lloyd,0.0153,0.677,271507,0.529,0.0266,0.13,-14.47,0.0316,128.42,0.921,35,11,0,2,['texas country'],country,texas country,country/texas country
4743,Cody Jinks,0.1186271,0.57565,241238.9,0.59815,0.013690171,0.141415,-6.5017,0.037445,115.68875,0.45125,54.7,11,1,40,"['modern southern rock', 'outlaw country', 'texas country']",country,texas country,country/texas country
5877,Delbert McClinton,0.296566667,0.659777778,238214.6667,0.603,0.000106264,0.294988889,-11.30988889,0.033577778,111.4304444,0.678888889,34.66666667,9,1,18,"['blues', 'blues rock', 'country rock', 'electric blues', 'harmonica blues', 'modern blues', 'roots rock', 'texas country']",country,texas country,country/texas country
21440,Seven Miles South,0.0911,0.578,211974,0.619,0,0.172,-6.911,0.0311,116.96,0.245,57,4,1,2,['texas country'],country,texas country,country/texas country
22777,Sunny Sweeney,0.0393,0.547,215333,0.805,1.75E-05,0.332,-4.34,0.0293,110.027,0.557,43,8,1,2,"['contemporary country', 'country', 'country dawn', 'country pop', 'modern country rock', 'roots americana', 'texas country']",country,texas country,country/texas country
14947,Lyle Lovett,0.488844,0.56356,232145.56,0.302756,0.003860519,0.140304,-14.74828,0.065684,119.11864,0.423716,36.4,2,1,50,"['alternative country', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']",country,texas country,country/texas country
7013,Eli Young Band,0.1152695,0.5045,220718.75,0.716666667,0.0024421,0.201575,-4.82975,0.033591667,136.0346667,0.441833333,53.75,0,1,24,"['contemporary country', 'country', 'country road', 'heartland rock', 'modern country rock', 'pop rock', 'texas country']",country,texas country,country/texas country
4411,Chris Knight,0.2521375,0.559,251260,0.482875,8.47E-05,0.1542875,-8.124875,0.0292875,117.350875,0.403375,42.375,7,1,16,"['red dirt', 'roots americana', 'roots rock', 'texas country']",country,texas country,country/texas country
354,Adam Hood,0.346,0.386,187013,0.639,0,0.192,-6.094,0.0306,173.104,0.511,38,9,1,1,"['roots americana', 'texas country']",country,texas country,country/texas country
25360,Townes Van Zandt,0.73524,0.5351,205984.25,0.251593,0.013536275,0.292002,-17.03481,0.068615,113.09222,0.51026,29.4,4,1,200,"['alternative country', 'cosmic american', 'country rock', 'folk', 'folk rock', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']",country,texas country,country/texas country
20297,Robert Earl Keen,0.4474375,0.5706875,243399.0625,0.442625,0.001382462,0.32423125,-15.5843125,0.07585,109.7955,0.6005,38.25,7,1,32,"['country rock', 'outlaw country', 'roots rock', 'texas country']",country,texas country,country/texas country
23976,The Gourds,0.1604,0.5655,327380,0.702,4.14E-06,0.19515,-6.127,0.0367,133.589,0.882,47.5,5,1,4,"['alternative country', 'new americana', 'roots rock', 'texas country']",country,texas country,country/texas country
3195,Brandon Jenkins,0.183,0.6395,243866.5,0.5195,8.00E-06,0.276,-6.942,0.0261,106.4535,0.3225,38.5,7,1,4,"['red dirt', 'roots americana', 'texas country']",country,texas country,country/texas country
7006,Eleven Hundred Springs,0.143,0.699,155653,0.648,2.57E-06,0.127,-6.547,0.0265,93.344,0.75,50,4,1,2,"['outlaw country', 'red dirt', 'roots americana', 'texas country']",country,texas country,country/texas country
19841,Reckless Kelly,0.17197,0.483,194333.2,0.6672,0.001200578,0.20712,-7.3542,0.04474,122.1112,0.665,45.8,9,1,10,"['roots americana', 'roots rock', 'texas country']",country,texas country,country/texas country
13236,Kolby Cooper,0.010805,0.454,237375,0.788,3.33E-05,0.3475,-4.375,0.0309,136.041,0.287,57,10,1,4,"['contemporary country', 'texas country']",country,texas country,country/texas country
6688,Earl Dibbles Jr.,0.050392,0.606,233288.75,0.8385,0.00291179,0.159475,-5.4735,0.050275,139.5745,0.58775,56.75,7,0,8,['texas country'],country,texas country,country/texas country
21860,Six Market Blvd.,0.467,0.641,255093,0.645,0,0.0925,-7.208,0.0266,103.023,0.24,50,7,1,2,"['red dirt', 'texas country']",country,texas country,country/texas country
6251,Dolly Shine,0.00113,0.535,272834,0.493,0.0295,0.123,-8.248,0.0294,118.019,0.265,45,4,1,2,"['heartland rock', 'red dirt', 'roots americana', 'texas country']",country,texas country,country/texas country
25698,Uncle Lucius,0.3765,0.6535,209426.5,0.5185,0.0003525,0.0926,-7.639,0.03065,118.6825,0.336,56.5,1,1,4,"['roots rock', 'texas country']",country,texas country,country/texas country
26395,Whitey Morgan and the 78's,0.06698675,0.54975,256958.5,0.685,0.1883775,0.11155,-5.7925,0.026875,86.3345,0.47775,54.5,2,1,8,"['country rock', 'modern southern rock', 'new americana', 'outlaw country', 'roots americana', 'roots rock', 'texas country']",country,texas country,country/texas country
12081,Jon Wolfe,0.267,0.594,204480,0.571,3.98E-06,0.1133,-5.4895,0.02795,80.449,0.3005,47.5,7,1,4,"['modern country rock', 'red dirt', 'texas country']",country,texas country,country/texas country
10704,Jack Ingram,0.000406,0.582,210493,0.908,0.0012,0.371,-5.641,0.0481,116.986,0.577,40,7,1,2,"['country road', 'texas country']",country,texas country,country/texas country
26480,William Clark Green,0.028063333,0.453,251160,0.594333333,5.50E-06,0.25,-5.419333333,0.033166667,104.78,0.383333333,56.33333333,7,1,6,"['red dirt', 'texas country']",country,texas country,country/texas country
4939,Cory Morrow,0.171191833,0.601166667,243332.6667,0.744833333,0.000335717,0.139316667,-4.795833333,0.0318,115.5336667,0.638,36.16666667,7,1,12,"['outlaw country', 'red dirt', 'texas country']",country,texas country,country/texas country
26288,Waylon Jennings,0.493005888,0.597305618,178821.5101,0.491511461,0.08540917,0.223470562,-12.29962697,0.038269888,114.4721011,0.638937978,30.61797753,2,1,445,"['country', 'country rock', 'outlaw country', 'texas country']",country,texas country,country/texas country
16392,Micky & The Motorcars,0.0173,0.528,213360,0.728,1.14E-06,0.403,-4.952,0.0264,144.046,0.398,47,2,1,2,"['red dirt', 'roots americana', 'texas country']",country,texas country,country/texas country
5117,Curtis Grimes,0.217,0.595,239373,0.635,0,0.195,-6.248,0.0303,77.962,0.78,48,1,1,2,"['country pop', 'country road', 'modern country rock', 'red dirt', 'texas country']",country,texas country,country/texas country
5570,Dave Alvin,0.38505,0.4265,282873,0.53,0.003,0.12925,-12.3215,0.0312,132.0275,0.564,40,3,1,4,"['alternative country', 'country rock', 'folk', 'heartland rock', 'new americana', 'pub rock', 'roots rock', 'texas country', 'traditional folk']",country,texas country,country/texas country
20461,Rodney Crowell,0.49625,0.62925,232915.75,0.459125,0.005158945,0.1318625,-12.437875,0.0413875,122.49225,0.584875,34.875,7,1,16,"['alternative country', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']",country,texas country,country/texas country
13394,Kyle Park,0.132,0.527,208440,0.823,0,0.216,-3.892,0.0349,97.978,0.634,42,7,1,2,"['red dirt', 'texas country']",country,texas country,country/texas country
11062,Jason Boland,0.17,0.665,201600,0.615,1.74E-05,0.131,-9.306,0.0259,93.992,0.799,43,9,1,2,"['outlaw country', 'red dirt', 'roots americana', 'texas country']",country,texas country,country/texas country
10772,Jackson Taylor & the Sinners,0.11713,0.6175,246160,0.815,0.000705,0.09985,-5.893,0.0517,101.4975,0.811,46,2,1,4,"['roots americana', 'texas country']",country,texas country,country/texas country
12991,Kevin Fowler,0.087833333,0.469333333,258637.3333,0.705333333,4.37E-07,0.398333333,-4.996,0.038866667,114.6683333,0.605333333,42.66666667,7,1,6,"['country', 'country road', 'outlaw country', 'texas country']",country,texas country,country/texas country
23429,The Band Of Heathens,0.341775,0.515,284066.75,0.52625,0.00016175,0.1027,-7.7655,0.035,113.547,0.5455,53.5,7,1,8,"['austin americana', 'modern southern rock', 'new americana', 'roots americana', 'roots rock', 'texas country']",country,texas country,country/texas country
15457,Maren Morris,0.153353143,0.58947619,209054.8571,0.704,7.71E-07,0.194528571,-5.370238095,0.045757143,96.99561905,0.554857143,65.0952381,9,1,21,"['contemporary country', 'pop', 'texas country']",country,texas country,country/texas country
11229,Jeff Carson,0.5155,0.5615,220813,0.396,1.05E-06,0.1848,-10.1515,0.02625,81.997,0.2115,37,6,1,4,"['red dirt', 'texas country']",country,texas country,country/texas country
